Authors,Title,Source title,Link,Abstract,Author Keywords,Subject,Publisher,Document Type,Source
Ferdows M.; Barmon A.; Bég O.A.; Shamshuddin M.D.; Sun S.,Local Non-Similar Solution for Non-Isothermal Electroconductive Radiative Stretching Boundary Layer Heat Transfer with Aligned Magnetic Field,Applied Sciences (Switzerland),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152563844&doi=10.3390%2fapp13074592&partnerID=40&md5=dccc67e0487c26025f4b0d669288d543,"Continuous two-dimensional boundary layer heat transfer in an electroconductive Newtonian fluid from a stretching surface that is biased by a magnetic field aligned with thermal radiation is the subject of this study. The effects of magnetic induction are induced because the Reynolds number is not small. The sheet is traveling with a temperature and velocity that are inversely related to how far away from the steady edge it is from the plane in which it is traveling. We also imposed external velocity (Formula presented.) in the boundary. The necessary major equations are made dimensionless by the local non-similarity transformation and become a system of non-linear ordinary differential equations after being transformed from non-linear partial differential equations. The subsequent numerical solution of the arisen non-dimensional boundary value problem utilizes a sixth-order Runge–Kutta integration scheme and Nachtsheim–Swigert shooting iterative technique. A good correlation is seen when the solutions are compared to previously published results from the literature. Through the use of graphical representation, the physical impacts of the fluid parameters on speed, induced magnetic field, and temperature distribution are carried out. Furthermore, the distributions for skin friction coefficient and local Nusselt number are also studied for different scenarios. The skin friction coefficient and local Nusselt number are observed to increase with greater values of the temperature exponent parameter and velocity exponent parameter. However, as heat radiation increases, the local Nusselt number decreases even though temperatures are noticeably higher. The study finds applications in magnetic polymer fabrication systems. © 2023 by the authors.",boundary layers; electroconductive materials processing; induced magnetic field; non-similar solution; radiation; stretching surface; temperature exponent parameter; thermal convection; velocity exponent parameter,Computer science,MDPI,Article,Scopus
Oladipo I.D.; Nicho M.; Awotunde J.B.; Buari J.O.; Abdulraheem M.; Gaber T.,A Secure and Scalable Behavioral Dynamics Authentication Model,International Journal of Advanced Computer Science and Applications,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170646299&doi=10.14569%2fIJACSA.2023.0140804&partnerID=40&md5=dc0a0ae16a5f7f646b280dc47a0e1ab9,"Various authentication methods have been proposed to mitigate data breaches. However, the increasing frequency of data breaches and users' lack of awareness have exposed traditional methods, including single-factor password-based systems and, two-factor authentication systems, to vulnerabilities against attacks. While behavioral authentication holds promise in tackling these issues, it faces challenges concerning interoperability between operating systems, the security of behavioral data, accuracy enhancement, scalability, and cost. This research presents a scalable dynamic behavioral authentication model utilizing keystroke typing patterns. The model is constructed around five key components: human-computer interface devices, encryption of behavioral data, consideration of the authenticator's emotional state, incorporation of cross-platform features, and proposed implementation solutions. It addresses potential typing errors and employs data encryption for behavioral data, achieving a harmonious blend of usability and security by leveraging keyboard dynamics. This is accomplished through the implementation of a web-based authentication system that integrates Convolutional Neural Networks (CNNs) for advanced feature engineering. Keystroke typing patterns were gathered from participants and subsequently employed to evaluate the system's keystroke timing verification, login ID verification, and error handling capabilities. The web-based system uniquely identifies users by merging their username-password (UN-PW) credentials with their keyboard typing patterns, all while securely storing the keystroke data. Given the achievement of a 100% accuracy rate, the proposed Behavioral Dynamics Authentication Model (BDA) introduces future researchers to five scalable constructs. These constructs offer an optimal combination, tailored to the device and context, for maximizing effectiveness. This achievement underscores its potential applications in the realm of authentication. © (2023), (Science and Information Organization). All Rights Reserved.",Behavioral authentication; human-computer interface; keystroke dynamics; two-factor authentication,Computer science,Science and Information Organization,Article,Scopus
,,,,,,,,,
Nnamonu O.; Hammoudeh M.; Dargahi T.,Digital Forensic Investigation of Web-Based Virtual Reality Worlds: Decentraland as a Case Study,IEEE Communications Magazine,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174532770&doi=10.1109%2fMCOM.005.2200688&partnerID=40&md5=2a29fb1a6cc2ac5a2d9757b02df93b7a,"The last decade witnessed increased usage of web browsers to access virtual reality (VR) worlds such as Decentraland, Somnium Space and Cryptovoxels. As these VR worlds become more popular, it is no surprise for them to be used as avenues for adverse and criminal purposes, where unknowing users could be targets for malicious activities. To the best of our knowledge, there is no literature providing insight into the kinds of artefacts that could be left behind on users' systems after the use of such web-based VR worlds. To close this gap, we provide foundations for digital forensic investigations on web-based VR worlds using Decentraland as a case study. We performed experiments on Google Chrome and Microsoft Edge web browsers. Findings revealed that details of the real-world user as well as their avatar activities within the VR world could be recovered from the web browser data files on disk, in memory, and in network traffic which could be used to reconstruct the chain of activities.  © 1979-2012 IEEE.",,Computer science,Institute of Electrical and Electronics Engineers Inc.,Article,Scopus
Singh S.P.; Piras G.; Viriyasitavat W.; Kariri E.; Yadav K.; Dhiman G.; Vimal S.; Khan S.B.,Cyber Security and 5G-assisted Industrial Internet of Things using Novel Artificial Adaption based Evolutionary Algorithm,Mobile Networks and Applications,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167502905&doi=10.1007%2fs11036-023-02230-7&partnerID=40&md5=38775b8cce0a101279b3194975971f28,"The Industrial Internet of Things (IIoT) evolved quickly at the start of the twenty-first century. Various services, such as quality of service (QoS) for smart cyber security management from the industrial domain, are complicated for us. It is challenging to select the optimal malicious nodes by taking into account QoS criteria, including information communication, and network coverage regions. Numerous constrained evolutionary optimization strategies are known to address these problems. This study proposes a broader definition of differential evolution (DE) that uses a quick adaptation strategy and an optimization-based design. It combines DE with a unique mutation approach to broaden the range of viable answers. This research also suggests a novel fitness function for energy harvesting in IoT-based applications. Both on the IIoT-service architecture and in IIoT-based applications, the suggested method is assessed. The outcomes are then contrasted using state-of-the-art algorithms. It is discovered that the proposed approach produces better results in terms of cyber security of QoS, fitness cost, and detection of IIoT nodes from the IIoT service network. © 2023, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.",Artificial intelligence algorithm; Industrial internet of things; Optimization; Quality of services; Security,Computer science,Springer,Article,Scopus
Zahid S.; Mazhar M.S.; Abbas S.G.; Hanif Z.; Hina S.; Shah G.A.,Threat modeling in smart firefighting systems: Aligning MITRE ATT&CK matrix and NIST security controls,Internet of Things (Netherlands),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151821981&doi=10.1016%2fj.iot.2023.100766&partnerID=40&md5=2e8d118677ab002f6df496bb3fd3bf73,"Industrial automation technologies are envisioned as multi-device systems that are constantly interacting with one another and with enterprise systems. In these industrial systems, the industrial internet of things (IIoT) significantly improves system efficiency, scalability, ease of control, and monitoring. These benefits have been achieved at the cost of greater security risks, thus making the system vulnerable to cyberattacks. Historically, industrial networks and systems lacked security features like authentication and encryption due to intended isolation over the Internet. Lately, remote access to these IIoT systems has made an attempt of holistic security alarmingly critical. In this research paper, a threat modeling framework for smart cyber–physical system (CPS) is proposed to get insight of the potential security risks. To carry out this research, the smart firefighting use case based on the MITRE ATT&CK matrix was investigated. The matrix analysis provided structure for attacks detection and mitigation, while system requirement collection (SRC) was applied to gather generic assets’ information related to hardware, software and network. With the help of SRC and MITRE ATT&CK, a threat list for the smart firefighting system was generated. Conclusively, the generated threat list was mapped on the national institute of standards and technology (NIST) security and privacy controls. The results show that these mapped controls can be well-utilized for protection and mitigation of threats in smart firefighting system. In future, critical cyber–physical systems can be modeled upon use case specific threats and can be secured by utilizing the presented framework. © 2023 The Author(s)",Cyber–Physical System (CPS); IIoT; IoT; NIST controls; Smart firefighting system; Smart industrial system; Threat modeling,Computer science,Elsevier B.V.,Article,Scopus
Preiss J.,Predicting the impact of online news articles – is information necessary?: Application to COVID-19 articles,Multimedia Tools and Applications,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122687815&doi=10.1007%2fs11042-021-11621-5&partnerID=40&md5=b900daa27ff6c00ec56717ac2fdf710b,"We exploit the Twitter platform to create a dataset of news articles derived from tweets concerning COVID-19, and use the associated tweets to define a number of popularity measures. The focus on (potentially) biomedical news articles allows the quantity of biomedically valid information (as extracted by biomedical relation extraction) to be included in the list of explored features. Aside from forming part of a systematic correlation exploration, the features – ranging from the semantic relations through readability measures to the article’s digital content – are used within a number of machine learning classifier and regression algorithms. Unsurprisingly, the results support that for more complex articles (as determined by a readability measure) more sophisticated syntactic structure may be expected. A weak correlation is found with information within an article suggesting that other factors, such as numbers of videos, have a notable impact on the popularity of a news article. The best popularity prediction performance is obtained using a random forest machine learning algorithm, and the feature describing the quantity of biomedical information is in the top 3 most important features in almost a third of the experiments performed. Additionally, this feature is found to be more valuable than the widely used named entity recognition. © 2021, The Author(s).",Grammatical relations; Popularity prediction; SemRep relations; Twitter,Computer science,Springer,Article,Scopus
Katz R.A.,"Grindr Tourism Among Tourists, Locals, and Immigrants: Dating App Impacts for Social Relations, Gay Tourism, and Digital Convergence",Social Media and Society,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169469550&doi=10.1177%2f20563051231192033&partnerID=40&md5=eb647d9a039c2c53479ec3f1c72bb1cf,"Dating app tourism is a phenomenon that intersects both digital mobile media applications and tourism networks. As such, it represents a new but little-examined frontier in the study of sexuality, technology, and identity formation. Using a qualitative sociological approach, this exploratory study identifies Grindr tourism practices and their consequences for gay tourism, tourist-local relations, and digitally mediated social life. With Tel Aviv as the research site, Grindr tourism practices were analyzed using 19 in-depth interviews and six audio diaries. The concept of embedded learning is used to understand the communication that results from contemporary mobile media-integrated tourism. Grindr tourism practices are viewed as mutually beneficial by tourists, locals, and immigrants. Findings indicate that Grindr tourism contributes to tourists’ embedded learning about travel destinations, immigrants’ acclimation and friendship networks, and locals’ self-ascribed cosmopolitan, multicultural identities. The research also uncovered wider issues affecting sexuality, communication, migration movements, ethnicity, and the economic bodies that support large-scale tourism. Specifically, Grindr is used as a tool to arrange independent, mobile, non-institutionalized travel that serves as an alternative to LGBT + tourism industry institutions. Not only is Grindr tourism indicative of shifting travel practices, but it also reflects dating apps’ overarching tendency toward the convergence of multiple social functions into one platform. © The Author(s) 2023.",dating app; gay tourism; gender and sexuality; Grindr; LGBT +,Computer science,SAGE Publications Ltd,Article,Scopus
Latif J.; Tu S.; Xiao C.; Bilal A.; Rehman S.U.; Ahmad Z.,Enhanced Nature Inspired-Support Vector Machine for Glaucoma Detection,"Computers, Materials and Continua",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164286364&doi=10.32604%2fcmc.2023.040152&partnerID=40&md5=dd70b2d50df353fda1579f0c7b7941f0,"Glaucoma is a progressive eye disease that can lead to blindness if left untreated. Early detection is crucial to prevent vision loss, but current manual scanning methods are expensive, time-consuming, and require specialized expertise. This study presents a novel approach to Glaucoma detection using the Enhanced Grey Wolf Optimized Support Vector Machine (EGWO-SVM) method. The proposed method involves preprocessing steps such as removing image noise using the adaptive median filter (AMF) and feature extraction using the previously processed speeded-up robust feature (SURF), histogram of oriented gradients (HOG), and Global features. The enhanced Grey Wolf Optimization (GWO) technique is then employed with SVM for classification. To evaluate the proposed method, we used the online retinal images for glaucoma analysis (ORIGA) database, and it achieved high accuracy, sensitivity, and specificity rates of 94%, 92%, and 92%, respectively. The results demonstrate that the proposed method outperforms other current algorithms in detecting the presence or absence of Glaucoma. This study provides a novel and effective approach to Glaucoma detection that can potentially improve the detection process and outcomes. © 2023 Tech Science Press. All rights reserved.",feature extraction; Glaucoma detection; grey golf optimization; image classification; support vector machine,Computer science,Tech Science Press,Article,Scopus
Aburayya A.; Salloum S.A.; Alderbashi K.Y.; Shwedeh F.; Shaalan Y.; Alfaisal R.; Malaka S.J.M.; Shaalan K.,SEM-machine learning-based model for perusing the adoption of metaverse in higher education in UAE,International Journal of Data and Network Science,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152013702&doi=10.5267%2fj.ijdns.2023.3.005&partnerID=40&md5=00f479be8f2653b873f647e7a0180061,"The metaverse is an imaginary network of parallel universes. Using this technology might liven up dull lecture halls. By expanding synchronous communication into the ""metaverse,"" many in-dividuals may have meaningful conversations and exchange perspectives. This research focuses on finding out how medical students in the UAE feel about the metaverse system. The conceptual model incorporates elements from the Technology Acceptance Model (TAM), including perceived value and perceived ubiquity as adoption determinants. To test the validity of the suggested framework, a survey was developed and distributed to 369 full-time students at one of the universities in the United Arab Emirates (UAE). Machine learning (ML) and structural equation modeling using partial least squares (PLS-SEM) are used for data analysis. According to the results, the extent to which users saw value in and adoption of the metaverse system was a significant factor in whether or not they intended to participate. This study was helpful since it elucidated the rela-tive significance of various healthcare components, allowing professionals to prioritize their efforts better. © 2023 by the authors; licensee Growing Science, Canada.",Imagined World; Metaverse; Perceived Value and Perceived; Technology Acceptance Model; Ubiquity,Computer science,Growing Science,Article,Scopus
Ayaz A.; Ozyurt O.; Al-Rahmi W.M.; Salloum S.A.; Shutaleva A.; Alblehai F.; Habes M.,Exploring Gamification Research Trends Using Topic Modeling,IEEE Access,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176309086&doi=10.1109%2fACCESS.2023.3326444&partnerID=40&md5=ce67ef2b81ec10471813d9799a738f40,"Gamification holds significant importance as an efficacious means to motivate individuals, stimulate their engagement, and foster desired behaviors. There is an increasing interest among researchers in exploring the domain of gamification. Consequently, it becomes crucial to identify specific research trends within this field. This study employs a comprehensive analysis of 4743 articles sourced from the Scopus database, utilizing the topic modeling approach, with the objective of discerning research patterns and trends within the gamification domain. The findings revealed the existence of thirteen distinct topics within the field. Notably, 'Health training,' 'Enhancing learning with technology,' and 'Game design framework' emerged as the most prominent topics, based on their frequency of research publications and popularity. This study serves as a valuable resource for researchers and practitioners seeking to stay abreast of the latest advancements in gamification. The identified issues through topic modeling can be employed to identify gaps in current research and potential directions for future research endeavors. © 2013 IEEE.",Gamification; machine learning; text mining; topic modeling; trend analysis,Computer science,Institute of Electrical and Electronics Engineers Inc.,Article,Scopus
Gaber T.; Awotunde J.B.; Torky M.; Ajagbe S.A.; Hammoudeh M.; Li W.,Metaverse-IDS: Deep learning-based intrusion detection system for Metaverse-IoT networks,Internet of Things (Netherlands),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175641134&doi=10.1016%2fj.iot.2023.100977&partnerID=40&md5=76c81bd41c94579786e405960c4245e8,"Combining the metaverse and the Internet of Things (IoT) will lead to the development of diverse, virtual, and more advanced networks in the future. The integration of IoT networks with the metaverse will enable more meaningful connections between the 'real' and 'virtual' worlds, allowing for real-time data analysis, access, and processing. However, these metaverse-IoT networks will face numerous security and privacy threats. Intrusion Detection Systems (IDS) offer an effective means of early detection for such attacks. Nevertheless, the metaverse generates substantial volumes of data due to its interactive nature and the multitude of user interactions within virtual environments, posing a computational challenge for building an intrusion detection system. To address this challenge, this paper introduces an innovative intrusion detection system model based on deep learning. This model aims to detect most attacks targeting metaverse-IoT communications and combines two techniques: KPCA (Kernel Principal Component Analysis which was used for attack feature extraction and CNN (Convolutional Neural Networks for attack recognition and classification. The efficiency of this proposed IDS model is assessed using two widely recognized benchmark datasets, BoT-IoT and ToN-IoT, which contain various IoT attacks potentially targeting IoT communications. Experimental results confirmed the effectiveness of the proposed IDS model in identifying 12 classes of attacks relevant to metaverse-IoT, achieving a remarkable accuracy of 99.8% and a False Negative Rate FNR less than 0.2. Furthermore, when compared with other models in the literature, our IDS model demonstrates superior performance in attack detection accuracy. © 2023 The Author(s)",CNN; Convolutional neural network; Internet of Things; Intrusion detection; IoT attacks; Kernel principal component analysis; Metaverse; Security and privacy,Computer science,Elsevier B.V.,Article,Scopus
Maylor B.D.; Edwardson C.L.; Clarke-Cornwell A.M.; Davies M.J.; Dawkins N.P.; Dunstan D.W.; Khunti K.; Yates T.; Rowlands A.V.,Physical Activity Assessed by Wrist and Thigh Worn Accelerometry and Associations with Cardiometabolic Health,Sensors,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170580512&doi=10.3390%2fs23177353&partnerID=40&md5=6e6462d0732a92d62168a82517edb081,"Physical activity is increasingly being captured by accelerometers worn on different body locations. The aim of this study was to examine the associations between physical activity volume (average acceleration), intensity (intensity gradient) and cardiometabolic health when assessed by a thigh-worn and wrist-worn accelerometer. A sample of 659 office workers wore an Axivity AX3 on the non-dominant wrist and an activPAL3 micro on the right thigh concurrently for 24 h a day for 8 days. An average acceleration (proxy for physical activity volume) and intensity gradient (intensity distribution) were calculated from both devices using the open-source raw accelerometer processing software GGIR. Clustered cardiometabolic risk (CMR) was calculated using markers of cardiometabolic health, including waist circumference, triglycerides, HDL-cholesterol, mean arterial pressure and fasting glucose. Linear regression analysis assessed the associations between physical activity volume and intensity gradient with cardiometabolic health. Physical activity volume derived from the thigh-worn activPAL and the wrist-worn Axivity were beneficially associated with CMR and the majority of individual health markers, but associations only remained significant after adjusting for physical activity intensity in the thigh-worn activPAL. Physical activity intensity was associated with CMR score and individual health markers when derived from the wrist-worn Axivity, and these associations were independent of volume. Associations between cardiometabolic health and physical activity volume were similarly captured by the thigh-worn activPAL and the wrist-worn Axivity. However, only the wrist-worn Axivity captured aspects of the intensity distribution associated with cardiometabolic health. This may relate to the reduced range of accelerations detected by the thigh-worn activPAL. © 2023 by the authors.",accelerometry; activPAL; Axivity; GGIR; measurement,Computer science,Multidisciplinary Digital Publishing Institute (MDPI),Article,Scopus
Padmaja K.; Kumar B.R.; Bég O.A.; Bég T.A.,Cross-Diffusion and Higher-Order Chemical Reaction Effects on Hydromagnetic Copper–Water Nanofluid Flow Over a Rotating Cone in a Porous Medium,Journal of Multiscale Modelling,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172683670&doi=10.1142%2fS1756973723500063&partnerID=40&md5=34da527c05c11dd4516a980aa0719efb,"Spin coating of engineering components with advanced functional nanomaterials which respond to magnetic fields is growing. Motivated by exploring the fluid dynamics of such processes, a mathematical model is developed for chemically reactive Cu–H2O magnetohydrodynamic (MHD) nanofluid swirl coating flow on a revolving vertical electrically insulated cone adjacent to a porous medium under a radial static magnetic field. Heat and mass transfer is included and Dufour and Soret cross-diffusion effects are also incorporated in the model. Thermal and solutal buoyancy forces are additionally included. To simulate chemical reaction of the diffusing species encountered in manufacturing processes, a higher-order chemical reaction formulation is also featured. Via suitable scaling transformations, the governing nonlinear coupled partial differential conservation equations and associated boundary conditions are reformulated as a nonlinear ordinary differential boundary value problem. MATLAB-based shooting quadrature with a Runge–Kutta method is deployed to solve the emerging system. Concentration, temperature and velocity variations for various nondimensional flow parameters have been visualized and analyzed. In addition, key wall characteristics, i.e., radial and circumferential skin friction, Nusselt number and Sherwood number, have also been computed. Validation with earlier studies is also included. The simulations indicate that when compared to a lower-order chemical reaction, a higher-order chemical reaction allows a greater rate of heat and mass transfer at the cone surface. Increasing Dufour (diffuso-thermal) and Soret numbers generally reduces radial and circumferential skin friction and also Nusselt number, whereas it elevates the Sherwood number. Both skin friction components are also suppressed with increasing Richardson number. Strong deceleration in the tangential and circumferential velocity components is induced with greater magnetic field. © World Scientific Publishing Europe Ltd.",Dufour and Soret effects; Higher-order chemical reaction; magnetic nanofluid; porous medium; Sherwood number; swirl nanocoating manufacturing; vertical cone,Computer science,World Scientific,Article,Scopus
Inkster B.; Knibbs C.; Bada M.,Cybersecurity: a critical priority for digital mental health,Frontiers in Digital Health,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173057154&doi=10.3389%2ffdgth.2023.1242264&partnerID=40&md5=10e48bed53b1e9ec534620d7d8783f41,"There has been a surge in the supply and demand of digital mental health support services in recent times. There have also been high profile cyberattacks specifically targeting mental health and behavioral services, along with a shift toward targeting vulnerable people directly. Cyberattacks involving personal health data, especially sensitive mental health data, could have devastating consequences to vulnerable people, those close to them, and many other stakeholders. This article calls for the immediate examination of the current state of cybersecurity in the digital mental healthcare industry to collectively identify risks and to protect user and provider vulnerabilities. This article points to the need to build a global cybersecurity culture within digital mental health while also working closely with other industries. The article concludes by making some preliminary recommendations to help support the creation of standards that will enhance the collective preparedness for future responses to cybersecurity threats and attacks. 2023 Inkster, Knibbs and Bada.",cybersecurity; data protection; digital mental health; mental health; victim support,Computer science,Frontiers Media SA,Article,Scopus
Sahadev S.; Chung S.; Zaman M.; Handoko I.; Vo-Thanh T.; Phong Nguyen N.; Kumra R.,Exploring the antecedents of “deep” eWOM providing behaviour in mobile shopping: a multi-country study,Information Technology and People,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174230727&doi=10.1108%2fITP-06-2022-0439&partnerID=40&md5=599879c61eac87ef42661e2f7fc5e182,"Purpose: The study aims to look at deep eWOM providing behaviour in m-commerce and attempts to explore its antecedents. Personalisation is proposed as an indirect antecedent of deep eWOM providing behaviour mediated by hedonic and utilitarian value perceptions and personal identification. Design/methodology/approach: Based on social-exchange theory, the conceptual model links the study antecedents to deep eWOM providing behaviour. The conceptual model was validated through a multi-country study. A large sample of m-commerce users in the UK (n = 505), India (n = 422) and Vietnam (n = 618) were contacted to collect the data. Data were analysed through structural equations modelling procedure with invariance analysis conducted to ensure that the results from the three samples could be compared. The authors also conducted post-hoc analysis to explore the mediation paths between variables. Findings: The study finds support to the conceptual model across the samples from the three countries. Personalisation is found to increase value perceptions – both utilitarian and hedonic – and personal identification which leads to “deep” eWOM providing behaviour across all the three countries. The serial mediation also provides comparable results across the three countries. Originality/value: The study contributes to the understanding of deep eWOM providing behaviour – a construct with high practical relevance which has however not been explored sufficiently in current literature. The study also contributes to the literature that analyses the consequences of personalisation in m-commerce. © 2023, Emerald Publishing Limited.",Cross-national study; E-commerce (B2B/B2C/B2G/G2C); E-marketing; E-tailing; M(obile)-banking/M-commerce; Mobile communication,Computer science,Emerald Publishing,Article,Scopus
Perepi R.; Santhi K.; Saraswathi R.; Bég O.A.,Predictive analysis of COVID 19 disease based on mathematical modelling and machine learning techniques,Computer Methods in Biomechanics and Biomedical Engineering: Imaging and Visualization,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139051938&doi=10.1080%2f21681163.2022.2120829&partnerID=40&md5=25d71186631e9c1a782229c148e82693,"During the emergence of a novel pandemic, predictive modelling process is more important in the phase of public health planning and response. Relating models to data provides a view into unseen variables, such as the occurrence of cryptic transmission and the prevalence of infection. These models allow exploration of counterfactuals and hypothetical interventions. Predictive modelling is a valuable model based on the clear definition and estimation of the variables. Researchers or policy makers who use the model outputs have a clear understanding of what can and cannot be achieved by this method. The results of this study are suggested that substantially more cases were present in many countries than were reported in the official statistics. In this paper we have identified the potential discrepancy between reported cases and true disease burden provided a crucial early warning to the international community. In this research paper we proposed statistical modelling and data-driven computer simulations provided accurate projections of global epidemic dispersal, quantifying the role of physical distancing in places and reductions in international travel on the spatiotemporal pattern of spread of COVID-19 based on Linear regression analysis. © 2022 Informa UK Limited, trading as Taylor & Francis Group.",Covid-19; linear regression model; Predictive modelling; statistical model,Computer science,Taylor and Francis Ltd.,Article,Scopus
Zhu Y.; Wei G.; Ren L.; Luo Z.; Shang J.,"An Anthropomorphic Robotic Finger With Innate Human-Finger-Like Biomechanical Advantages Part I: Design, Ligamentous Joint, and Extensor Mechanism",IEEE Transactions on Robotics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137926413&doi=10.1109%2fTRO.2022.3200006&partnerID=40&md5=b959c091d55f9275c2d66701896dcfe4,"Exploring human hand fundamental biomechanical features and exploiting them to robotic hands have been proven to be an effective approach to enhancing artificial hands' performance, especially when interacting with various objects in dynamic unstructured environments. In this article, a bioinspired anthropomorphic robotic finger is first proposed, which embeds human finger musculoskeletal features in the design. Based on this design, three human-finger-like biomechanical advantages are systematically investigated and embodied in the bioinspired robotic finger. This article for the first time derives, presents, and experimentally verifies the mathematical models for the variable stiffness of finger ligamentous joints and self-adaptive morphing mechanism of finger flexible tendon sheaths, and validates and compares the influence of the reticular and linear extensor morphologies on fingertip feasible forces in three-dimensional (3-D) space. In this Part I of the article, two of the biomechanical properties, i.e., joint stiffness generated by the ligamentous joint of the finger, and fingertip feasible force space influenced by the reticular extensor mechanism are systematically investigated through theoretical modeling and experimental verification. Correspondingly, two biomechanical advantages were found, i.e., the ligamentous joint of the finger could provide anisotropic variable joint stiffness, enhancing the adaptivity, dexterity, and stability of fingers; and a reticular extensor mechanism could enlarge the fingertip feasible force space in 3-D space by 30.9% theoretically and 146.4% experimentally on average compared with the linear extensor, contributing to enrich force conditions during interactions. The third biomechanical advantage, i.e., fingertip force-velocity workspace can be augmented through the flexible tendon sheath, and grasping tests for a robotic hand designed with the aforementioned advantages are presented in Part II of this article.  © 2004-2012 IEEE.",Bioinspired robotic finger; extensor mechanism; feasible force space; robotic hand; soft-rigid-hybrid design; variable joint stiffness,Computer science,Institute of Electrical and Electronics Engineers Inc.,Article,Scopus
Umavathi J.C.; Kumar M.A.; Bég O.A.,"Computation of micropolar nanofluid from a wedge with heterogeneous carbon/metallic nanoparticles, viscous dissipation and heat sink/source: rheological nanocoating flow simulation",International Journal of Modelling and Simulation,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165694206&doi=10.1080%2f02286203.2023.2237846&partnerID=40&md5=8b3fe00be4e6931823e2b6be73f11f5c,"Motivated by nanotechnological coating applications, a theoretical study is presented for the laminar, steady-state, incompressible nonlinear boundary layer flow of a non-Newtonian nanofluid external to a wedge-shaped configuration. The wedge surface is assumed to be isothermal. The Eringen micropolar model is deployed for rheological properties of the nanofluid. The dimensionless thermal perimeter layer equations are solved with the efficient MATLAB bvp4c numerical scheme. Validation with earlier studies is conducted. Aqueous-based nano-polymers are examined with either metallic/metallic oxide or carbon-based nanoparticles. The influence of Hartree pressure gradient parameter, Eringen vortex viscosity parameter, nanoparticle volume fraction, heat absorption parameter, Prandtl number and nanoparticle type on velocity, angular velocity, temperature, skin friction function and Nusselt number function are visualized graphically and in tables. Temperature is strongly elevated with increasing micropolar parameter and nanoparticle volume fraction. Velocity is boosted with increasing nanoparticle volume fraction. Temperatures are elevated with heat source but suppressed with heat sink. Temperatures are a maximum for silver and progressively lower for copper, diamond and with a minimum for titania. Skin friction is boosted with pressure gradient parameter whereas Nusselt number is depleted. Nusselt number is observed to be a maximum for diamond whereas it is a minimum for silver. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","copper; diamond; heat source/sink; MATLAB bvp4c, coating systems; micropolar model; Nanofluids; rheology; silver; titania; Tiwari-das model; viscous heating; volume fraction; Wedge",Computer science,Taylor and Francis Ltd.,Article,Scopus
Looker B.; Kington A.; Vickers J.,Close and Conflictual: How Pupil–Teacher Relationships Can Contribute to the Alienation of Pupils from Secondary School,Education Sciences,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175295462&doi=10.3390%2feducsci13101009&partnerID=40&md5=3eb8b78ec2544995197005adc37c1360,"This article presents previously unreported findings from a larger grounded theory study which explored the intersection between pupil–teacher relationships and secondary pupils who are experiencing school alienation. Mixed data were gathered, using a questionnaire exploring teachers’ perceptions of their relationships with their students, alongside semi-structured, exploratory interviews with teachers and alienated pupils. A critical realist grounded theory design was employed, identifying closeness and conflict as causative mechanisms contributing new insights into the phenomena of school alienation. This approach allowed for data to be triangulated, constantly compared, and used to verify findings. This study discovered some pupils experience a more pronounced subset of alienation, where teachers perceive their relationships with such pupils as being less close and more conflictual when compared to their peers. It also identified that these pupils place an emphasis on negative experiences early into the formation of relationships with their teachers. Such experiences are viewed as critical incidents which are difficult to forget by alienated pupils. A diagram summarising this mechanism is presented, and the paper concludes with some professional strategies for teachers to help repair the relationship and reduce pupils’ feelings of alienation. © 2023 by the authors.",alienation; critical incidents; critical realism; grounded theory; pupil–teacher relationships; social psychology of education,Computer science,Multidisciplinary Digital Publishing Institute (MDPI),Article,Scopus
