Authors,Title,Source title,Link,Abstract,Author Keywords,Subject,Publisher,Document Type,Source
Singh M.K.; Mohan P.; Mahajan H.; Kaushik C.,Technical and clinical assessment of latest technology SiPM integrated digital PETCT scanner,Radiography,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158866358&doi=10.1016%2fj.radi.2023.04.020&partnerID=40&md5=19a65698cf0f63148884f628fa01c727,"Objective: The aim of this study was to conduct a technical and clinical evaluation of a Silicon Photomultiplier (SiPM) integrated digital Positron Emission Tomography – Computed Tomography (PETCT) Scanner using National Electrical Manufacturers Association (NEMA) NU 2- 2018 standards. Methods: System sensitivity was measured by using a NEMA sensitivity phantom. Scatter fraction, count-rate performance, accuracy of count loss, and timing resolution were all computed. Clinical images were acquired and image quality was assessed and compared with published studies. Results: At 1 cm, tangential, radial, and axial spatial resolutions were 3.02 mm, 3.02 mm, and 2.73 mm at full width half maximum (FWHM), respectively. Sensitivity at centre and 10 cm was 10.359 cps/kBq and 9.741 cps/kBq, respectively. The timing resolution was measured at 372 ps. Conclusion: The digital PETCT exhibits a high-spatial resolution and a superior timing resolution, which advances the diagnostic ability to detect small lesions and boosts the diagnostic confidence. Implications for practice: Increases clinical relevance by improving the ability to detect and differentiate tiny or low-contrast lesions without compromising radiopharmaceutical dose or overall scan time. © 2023 The Authors",LYSO; NEMA; PETCT; SiPM,,W.B. Saunders Ltd,Article,Scopus
Merza E.Y.; Pearson S.J.; Mallows A.J.; Malliaras P.,"The relationship between psychological, cognitive, and contextual factors and rehabilitation outcomes in Achilles tendinopathy: A prospective feasibility cohort study",Physical Therapy in Sport,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148769715&doi=10.1016%2fj.ptsp.2023.02.002&partnerID=40&md5=620501015a8972875876516d30708f8f,"Objectives: This study aimed to investigate the feasibility of conducting a full-scale study investigating the influence of patient-related factors on rehabilitation outcomes in Achilles tendinopathy (AT). A secondary aim was to investigate preliminary relationships between patient-related factors and clinical outcomes at 12- and 26- weeks. Design: feasibility cohort. Setting: Australian healthcare settings. Methods: Participants with AT receiving physiotherapy in Australia were recruited via treating physiotherapists and online. Data were collected online at baseline, 12- and 26-weeks. Progression criteria for a full-scale study were recruitment rate of ≥10 per month, conversion rate ≥20%, and response rate to questionnaires ≥80%. The relationship between patient-related factors and clinical outcomes was investigated using Spearman's rho correlation coefficient. Results: The average recruitment rate was 5/month, conversion rate was 97%, and response rate to questionnaires was ≥97% at all timepoints. There was a fair to moderate correlation (rho = 0.225 to 0.683) between patient-related factors and clinical outcomes at the 12-week, but no to weak correlation at the 26-week (rho = 0.002 to 0.284). Conclusions: Feasibility outcomes suggest a future full-scale cohort study is feasible with the caveat of utilizing strategies to improve recruitment rate. Preliminary bivariate correlations at 12-weeks warrant further investigations in larger studies. © 2023 Elsevier Ltd",Achilles tendon; Rehabilitation; Tendinopathy,,Churchill Livingstone,Article,Scopus
Martins A.B.; Valença-Montenegro M.M.; Lima M.G.M.; Lynch J.W.; Svoboda W.K.; Silva-Júnior J.D.S.E.; Röhe F.; Boubli J.P.; Fiore A.D.,A New Assessment of Robust Capuchin Monkey (Sapajus) Evolutionary History Using Genome-Wide SNP Marker Data and a Bayesian Approach to Species Delimitation,Genes,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160380854&doi=10.3390%2fgenes14050970&partnerID=40&md5=d92bf6fe775480815eb6f8e2d8b91f23,"Robust capuchin monkeys, Sapajus genus, are among the most phenotypically diverse and widespread groups of primates in South America, with one of the most confusing and often shifting taxonomies. We used a ddRADseq approach to generate genome-wide SNP markers for 171 individuals from all putative extant species of Sapajus to access their evolutionary history. Using maximum likelihood, multispecies coalescent phylogenetic inference, and a Bayes Factor method to test for alternative hypotheses of species delimitation, we inferred the phylogenetic history of the Sapajus radiation, evaluating the number of discrete species supported. Our results support the recognition of three species from the Atlantic Forest south of the São Francisco River, with these species being the first splits in the robust capuchin radiation. Our results were congruent in recovering the Pantanal and Amazonian Sapajus as structured into three monophyletic clades, though new morphological assessments are necessary, as the Amazonian clades do not agree with previous morphology-based taxonomic distributions. Phylogenetic reconstructions for Sapajus occurring in the Cerrado, Caatinga, and northeastern Atlantic Forest were less congruent with morphology-based phylogenetic reconstructions, as the bearded capuchin was recovered as a paraphyletic clade, with samples from the Caatinga biome being either a monophyletic clade or nested with the blond capuchin monkey. © 2023 by the authors.",ddRADseq; evolutionary history; Neotropical primates; phylogenomic,,MDPI,Article,Scopus
Gill N.; O'Leary T.; Roberts A.; Liu A.; Roerdink M.; Greeves J.; Jones R.,Enforcing walking speed and step-length affects joint kinematics and kinetics in male and female healthy adults,Gait and Posture,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160715957&doi=10.1016%2fj.gaitpost.2023.05.025&partnerID=40&md5=3be41483de2dc4da08ba5be0783648a2,"Background: Individuals increase walking speed by increasing their step-length, increasing their step-frequency, or both. During basic training military recruits are introduced to marching “in-step”, and thus the requirement to walk at fixed speeds and step-lengths. The extent to which individuals are required to under- or over-stride will vary depending on their stature, and the stature of others in their section. The incidence of stress fractures in female recruits undergoing basic training is higher than that for their male counterparts. Research question: Therefore, the purpose of this study was to determine how joint kinematics and kinetics are affected by walking speed, step-length, and sex. Methods: Thirty-seven (19 female) aerobically active non-injured individuals volunteered for this study. Synchronised three-dimensional kinematic and kinetic data were collected while participants walked overground at prescribed speeds. Audio and visual cues were used to control step-lengths. Linear mixed models were run to analyse the effects of speed, step-length condition, and sex on peak joint moments. Results and Significance: The findings of this study showed that, in general, walking faster and over-striding predominantly increased peak joint moments, suggesting that over-striding is more likely to negatively affect injury risk than under-striding. This is especially important for individuals unaccustomed to over-striding as the cumulative effect of increased joint moments may affect a muscles capability to withstand the increased external forces associated with walking faster and with longer step-lengths, which could then lead to an increased risk of developing an injury. © 2023",Joint Moments; Kinetics; Sex Differences; Walking,,Elsevier B.V.,Article,Scopus
Tufa T.B.; Margos G.; Fingerle V.; Hartberger C.; Poppert S.; Birtles R.J.; Kraiczy P.; Kempf V.A.J.; Frickmann H.; Feldt T.,Evidence for Bartonella quintana in Lice Collected from the Clothes of Ethiopian Homeless Individuals,Pathogens,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178262356&doi=10.3390%2fpathogens12111299&partnerID=40&md5=5a52f96e0622ad41c697d6cca0e9be1c,"Human lice, Pediculus humanus, can transmit various pathogens, including Bartonella quintana, Borrelia recurrentis, and Rickettsia prowazekii. Xenosurveillance is an epidemiological approach to assessing human infection risks performed by screening vectors of infectious disease agents. In the proof-of-principle study reported herein, the DNA of 23 human lice was collected from the clothes of 30 homeless Ethiopian individuals. These samples were assessed using 16S rRNA gene-specific pan-eubacterial PCR for screening, followed by Bartonella genus 16S-23S internal transcribed spacer (ITS) sequence-specific PCR, Bartonella genus gltA gene-specific PCR, and 16S rRNA gene PCR with specificity for relapsing-fever-associated Borrelia spp. with subsequent sequencing of the amplicons. In one sample, the pan-eubacterial 16S rRNA gene-specific screening PCR, the Bartonella genus 16S-23S ITS sequence-specific PCR, and the Bartonella genus gltA gene-specific PCR allowed for the sequencing of B. quintana-specific amplicons. In two additional samples, Bartonella genus gltA gene-specific PCR also provided sequences showing 100% sequence identity with B. quintana. In total, 3/23 (13.0%) of the assessed lice were found to be positive for B. quintana. Correlating clinical data were not available; however, the assessment confirmed the presence of B. quintana in the local louse population and thus an associated infection pressure. Larger-sized cross-sectional studies seem advisable to more reliably quantify the infection risk of lice-infested local individuals. The need for prevention by providing opportunities to maintain standard hygiene for Ethiopian homeless individuals is stressed by the reported findings, especially in light of the ongoing migration of refugees. © 2023 by the authors.",Bartonella quintana; Ethiopia; infection risk; Pediculus humanus; vector; xenosurveillance,,Multidisciplinary Digital Publishing Institute (MDPI),Article,Scopus
Fahey J.T.; Aldred K.; Greig M.; Rhodes D.,Peak Running Speeds in Professional Male Football: Influence of Division and Playing Position,Journal of Strength and Conditioning Research,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148772602&doi=10.1519%2fJSC.0000000000004298&partnerID=40&md5=86ae614a1611e0ccec3138fb9c344a21,"Fahey, JT, Aldred, K, Greig, M, and Rhodes, D. Peak running speeds in professional male football: Influence of division and playing position. J Strength Cond Res 37(3): 636-640, 2023 - Well-established physical demands of competitive professional football facilitate prescription and monitoring of training. However, many factors influence these physical demands with implications for efficacious practice. Match-play data were analyzed over 2 seasons using global positioning systems technology, differentiating English Championship (33 matches) and League One (27 matches) demands. Playing position categorized wide and central defenders and midfielders and forwards. Peak running speeds defined the outcome measure, assessing the influence of the competition level and playing position across 1, 5, and 10-minute rolling average durations using a linear mixed model. Significant effects were detected for the competition level (F1,324.5= 5.44, p = 0.02) and playing position (F4,328.3= 89.90, p < 0.001). League One matches demonstrated greater peak running speeds than Championship matches (mean difference = 2.72 m·min-1[95% confidence intervals: 0.4, 5.0]). No difference was observed between central and wide midfielders (mean difference = 0.62 m·min-1[95% confidence intervals: -3.1, 4.3]). Wide midfielders presented faster peak running speeds than forwards (mean difference = 18 m·min-1[95% confidence intervals:14.1, 22.1], p < 0.05), central defenders (mean difference = 25 m·min-1[95% confidence intervals: 21.7, 29.8], p < 0.05), and wide defenders (mean difference = 12 m·min-1[95% confidence intervals: 8.2, 16.5], p < 0.05). Interaction effects were found for division*position (F4,328.3= 2.57, p = 0.038) demonstrating greater running speeds in League One, except for central defenders. Wide midfielders presented greater peak 1-minute running speeds, whereas 5 and 10-minute peak running speeds were greatest in central midfielders. The sensitivity of peak running speeds to competition level and playing position has implications for training prescription, monitoring particularly when transitioning between competition levels, determining and monitoring positional training intensities, and objective targets for progressive overload during rehabilitation. © 2023 NSCA National Strength and Conditioning Association. All rights reserved.",monitoring; professional football; rolling average; training prescription,,NSCA National Strength and Conditioning Association,Article,Scopus
Gangata H.; Porter S.; Artz N.; Major K.,A proposed anatomy syllabus for entry-level physiotherapists in the United Kingdom: A modified Delphi methodology by physiotherapists who teach anatomy,Clinical Anatomy,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147156789&doi=10.1002%2fca.24001&partnerID=40&md5=4c674ae76fb4dccc44fc1784f957b0a4,"The ever-increasing scope of physiotherapy practice is raising questions on what anatomical knowledge and skills ought to be taught within qualifying physiotherapy degree programmes in the United Kingdom (UK). The aim of the study was to create core anatomical knowledge and skills learning objectives to inform knowledge and skills for entry-level physiotherapists in the UK. A two phased modified Delphi methodology created a consensual anatomy curriculum. A Research-Team-Expert-Panel of four physiotherapists who teach anatomy proposed Anatomy Learning Objectives (Anat-LOs) and accompanying clinical rationales relevant for newly qualified entry-level physiotherapists. A Teacher-Expert-Panel of nine physiotherapists who taught anatomy to physiotherapy students in the UK reviewed Anat-LOs in two consecutive Delphi Rounds, and rated and commented on each Anat-LO. After each Delphi Round, the Research-Team-Expert-Panel reviewed the ratings and comments from the Teacher-Expert-Panel and banked Anat-LOs that passed the 85% acceptance threshold. There were 182 banked Anat-LOs that spanned all eight areas: Introductory Concepts, Principles and Basic Histology; Head and Neck; Thorax; Abdomen, Pelvis and Perineum; Upper Limb; Lower Limb; Spine; and Neuroanatomy regions/systems. The Anat-LOs develop both anatomical knowledge and key anatomical skills, such as palpation and conducting manual tests on model patients. A first ever core anatomy curriculum for entry-level physiotherapists has been created for entry-level physiotherapists, typically Band-5 NHS physiotherapists, and takes an integrated learning approach. The anatomy curriculum brings clarity to students, teachers, clinical supervisors and future employers on the expected anatomical standards for entry-level physiotherapists. © 2023 American Association of Clinical Anatomists and British Association of Clinical Anatomists.",anatomy syllabus; entry-level physiotherapists; UK,,John Wiley and Sons Inc,Article,Scopus
Quqandi E.; Joy M.; Drumm I.; Rushton M.,Augmented Reality in Supporting Healthcare and Nursing Independent Learning Narrative Review,CIN - Computers Informatics Nursing,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159554451&doi=10.1097%2fCIN.0000000000000910&partnerID=40&md5=26f7b2028a03583a269a9cb49bb9dc20,"New advances in technology have brought challenges and opportunities for education and instructional methods. Compared with traditional education, the increased use of technology-enhanced blended learning in healthcare and nursing education requires students to take more responsibility for their learning. The use of advanced technology has resulted in independent learning skills becoming increasingly important. Many studies have reported a positive correlation between independent learning and success rates in an e-learning environment. This paper focuses on the potential contribution of augmented reality, which superimposes layers of virtual content on real physical objects. The paper initially presents a narrative literature review to identify augmented reality's strengths and challenges in facilitating independent learning and highlights several potential approaches for utilizing augmented reality in nursing education. However, it also reveals a lack of studies integrating augmented reality and independent learning theories such as self-regulated learning. The paper then addresses this gap by proposing a new learning approach to support independent learning. Copyright © 2022 Wolters Kluwer Health, Inc. All rights reserved.",Augmented reality; Independent learning; Nursing education; Self-learning,,Lippincott Williams and Wilkins,Article,Scopus
Bray L.; Carter B.; Kiernan J.; Horowicz E.; Dixon K.; Ridley J.; Robinson C.; Simmons A.; Craske J.; Sinha S.; Morton L.; Nafria B.; Forsner M.; Rullander A.-C.; Nilsson S.; Darcy L.; Karlsson K.; Hubbuck C.; Brenner M.; Spencer-Little S.; Evans K.; Rowland A.; Hilliard C.; Preston J.; Leroy P.L.; Roland D.; Booth L.; Davies J.; Saron H.; Mansson M.E.; Cox A.; Ford K.; Campbell S.; Blamires J.; Dickinson A.; Neufeld M.; Peck B.; de Avila M.; Feeg V.; Mediani H.S.; Atout M.; Majamanda M.D.; North N.; Chambers C.; Robichaud F.,"Developing rights-based standards for children having tests, treatments, examinations and interventions: using a collaborative, multi-phased, multi-method and multi-stakeholder approach to build consensus",European Journal of Pediatrics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167660642&doi=10.1007%2fs00431-023-05131-9&partnerID=40&md5=13cccacefe2ed9b599fa33b26e783ed1,"Children continue to experience harm when undergoing clinical procedures despite increased evidence of the need to improve the provision of child-centred care. The international ISupport collaboration aimed to develop standards to outline and explain good procedural practice and the rights of children within the context of a clinical procedure. The rights-based standards for children undergoing tests, treatments, investigations, examinations and interventions were developed using an iterative, multi-phased, multi-method and multi-stakeholder consensus building approach. This consensus approach used a range of online and face to face methods across three phases to ensure ongoing engagement with multiple stakeholders. The views and perspectives of 203 children and young people, 78 parents and 418 multi-disciplinary professionals gathered over a two year period (2020–2022) informed the development of international rights-based standards for the care of children having tests, treatments, examinations and interventions. The standards are the first to reach international multi-stakeholder consensus on definitions of supportive and restraining holds. Conclusion: This is the first study of its kind which outlines international rights-based procedural care standards from multi-stakeholder perspectives. The standards offer health professionals and educators clear evidence-based tools to support discussions and practice changes to challenge prevailing assumptions about holding or restraining children and instead encourage a focus on the interests and rights of the child. What is Known: • Children continue to experience short and long-term harm when undergoing clinical procedures despite increased evidence of the need to improve the provision of child-centred care. • Professionals report uncertainty and tensions in applying evidence-based practice to children’s procedural care. What is New: • This is the first study of its kind which has developed international rights-based procedural care standards from multi-stakeholder perspectives. • The standards are the first to reach international multi-stakeholder consensus on definitions of supportive and restraining holds. © 2023, The Author(s).",Child rights; Children; Consensus; Procedures; Restraint,,Springer Science and Business Media Deutschland GmbH,Article,Scopus
Gilbert D.J.; Allely C.S.; Hickman N.; Mukherjee R.A.S.; Cook P.A.,‘I inevitably get in trouble … in one way or another’: Qualitative exploration of the vulnerabilities and experiences of justice system encountered individuals with fetal alcohol spectrum disorder,Forensic Science International: Mind and Law,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178432052&doi=10.1016%2fj.fsiml.2023.100124&partnerID=40&md5=fabeb89ab58b2ed54607757b1895c18d,"Background: In comparison to the neurotypical population, individuals with fetal alcohol spectrum disorders (FASD) are over-represented in the criminal justice system (CJS). This study explores the perspectives of a small sample of individuals with FASD regarding the factors that predispose them to encounters with the CJS, and their experiences during investigative interviews. Methods: Semi-structured interviews were conducted with ten individuals with FASD, aged between 12 and 46 years old (mean age 20.1 years). Interviews were a combination of remote audio-recorded, video-recorded, and face-to-face interviews administered by parents/carers. NVivo was used to collate, organise, and explore data. Data were analysed by reflexive thematic analysis. Results: Three over-arching themes were generated from seven sub-themes: “personality/individual triggers to CJS encounters” which described vulnerabilities, such as a tendency to be impulsive and to accept suggestions, “encounters ‘fuelled’ by society” where examples of exploitation, police's aggressive approach and lack of knowledge were given. The final theme of “sense of self-awareness” demonstrated that participants had a sense of appreciation of their strengths and abilities. Conclusion: Individuals with FASD are highly vulnerable to, and within, encounters with the CJS. Procedural justice will benefit by employing alternative methods in dealing with situations where individuals with FASD may be involved, and in obtaining information via interviews from the FASD population. © 2023 The Authors",Criminal justice system; FAS; FASD; Fetal alcohol spectrum disorder; Fetal alcohol syndrome; Forensic context; Investigative interview; Police interview; Vulnerability,,Elsevier B.V.,Article,Scopus
Baryeh K.; Wang C.; Sochart D.H.,Periprosthetic femoral fractures around the original cemented polished triple-tapered C-stem femoral implant: a consecutive series of 500 primary total hip arthroplasties with an average follow-up of 15 years,Archives of Orthopaedic and Trauma Surgery,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142932374&doi=10.1007%2fs00402-022-04712-x&partnerID=40&md5=f9158be1aab729b7bbc4401d9c25fc0b,"Introduction: The true incidence of periprosthetic femoral fracture (PFF) around cemented polished taper-slip implants remains largely unknown. Registries usually only capture PFFs that result in revision, missing those managed non-operatively or treated by open reduction and internal fixation (ORIF). This study reports the long-term rate of PFF with the original triple-tapered C-stem femoral implant. Materials and methods: A prospective review of a consecutive series of 500 primary total hip arthroplasties (THAs) performed at a single centre between March 2000 and December 2005, with average follow-up of 15 years (12–19 years). Results: There were 500 consecutive THAs in 455 patients. Seven PFFs (1.4%) occurred in seven patients at an average of 7.9 years (range 2–11.5) from the primary arthroplasty. Five PFFs were managed by ORIF, one Vancouver B3 fracture was revised for a loose implant and one patient was treated non-operatively. Average age at primary operation was 74 years (67–87) and BMI averaged 27.3 (22–31). There was no typical fracture pattern and no statistically significant associations with patient demographics (age, gender, BMI, diagnosis) or prosthetic details (size, offset, alignment, cement mantle, subsidence). Survivorship to the occurrence of PFF was 99% (97.3–99.6%) at 10 years and 97.8% (95.5–99.0%) at 15. Conclusion: A PFF rate of 1.4% at an average follow-up of 15 years represents the true incidence of PFF with the use of the original triple-tapered C-Stem femoral implant, similar to that of published Exeter series (1.85%) but lower than the CPT (3.3%). © 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",Cemented; Hip arthroplasty; Periprosthetic femoral fracture; Polished; Taper-slip,,Springer Science and Business Media Deutschland GmbH,Article,Scopus
Hynes C.; Scullion L.; Lawler C.; Steel R.; Boland P.,The impact of in-service physical injury or illness on the mental health of military veterans,BMJ Military Health,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152244397&doi=10.1136%2fbmjmilitary-2020-001759&partnerID=40&md5=6347be4a408b3cccd82b6bf2f80f7599,"Background Each year approximately 2000 UK service personnel are medically discharged with physical and/or psychological injury or illness. While there is much research on both psychological injury and physical injury, the challenges of transition relating to the intersection between the two has received less attention. This article reports on the first phase of a 2-year funded study with the aim to understand the lived experiences of veterans who have been discharged from service with a physical injury or illness and the impacts of this on their mental health. Methods Using a qualitative methodology, 22 veterans who had been discharged from service within the last 8 years were interviewed to identify key aspects of their experience of the transition process. Results The article highlights two key themes: how some veterans adjusted to life with a physical injury or condition; and, the intersections that became apparent between physical injury and mental health. The challenges that veterans faced were shaped by the transition process and by the way in which the medical discharge process was conducted. Conclusions Consideration of improvements to the medical discharge process could influence better outcomes for those who have left with a physical injury or illness and later find themselves struggling with mental health issues.  © Author(s) (or their employer(s)) 2023.",depression & mood disorders; orthopaedic & trauma surgery; qualitative research,,BMJ Publishing Group,Article,Scopus
Ching A.; Prior Y.,Exploring the perceptions of how living with osteoarthritis affects employed people's work productivity,Musculoskeletal Care,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147530619&doi=10.1002%2fmsc.1739&partnerID=40&md5=b28d5378852e180fca949a640a31bf55,"Background: Working people with osteoarthritis (OA) can experience difficulties at work due to pain and activity limitation. Objective: To explore the impact of biopsychosocial factors on work participation in employed people with OA. Methods: An explorative, qualitative, semi-structured one-to-one telephone interview study. Employed people living with OA were recruited through an arthritis volunteer database and social media. Data was analysed using Thematic Analysis. Findings: Participants (n = 15) included people with OA in any joints from mixture of careers. Themes were: (1) Effects of OA on work participation, (2) Impact of workplace support and accommodations on employment, and (3) Importance of clinical support and management. Conclusion: Impact of OA on people's work productivity results in a spill over into their home lives. Work transitions and adaptations are not always available. Employers need to be educated to support employees to create a positive work environment and promote available workplace support. © 2023 The Authors. Musculoskeletal Care published by John Wiley & Sons Ltd.",absenteeism; employment; osteoarthritis; presenteeism; qualitative; work accommodations; workplace support,,John Wiley and Sons Ltd,Article,Scopus
Hammond A.; O’Brien R.; Woodbridge S.; Parker J.; Ching A.,The Work Experience Survey – Rheumatic conditions (United Kingdom): Psychometric properties and identifying the workplace barriers of employed people with inflammatory arthritis receiving vocational rehabilitation,Musculoskeletal Care,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174721255&doi=10.1002%2fmsc.1835&partnerID=40&md5=925a2921d3f435ba65882f0ff5cdb709,"Objective: The aims were to: revise the Work Experience Survey-Rheumatic Conditions (WES-RC- UK), a work assessment listing 142 workplace barriers; investigate content validity, reliability, and concurrent validity; update the accompanying WES-RC and WORKWELL Solutions Manuals; and investigate workplace barriers of people with inflammatory arthritis. Methods: Rheumatology therapists, following vocational rehabilitation (VR) training, assessed participants in the WORKWELL VR trial using the WES-RC. Data were extracted from the WES-RC to identify the frequency of workplace barriers, and from trial baseline questionnaires (e.g., Work Limitations Questionnaire-25 (WLQ-25). Barriers reported by ≤5 participants were considered for removal. WES-RC content validity was assessed by linking to the International Classification of Functioning, Health, and Disability Core Set for VR (ICF-VR). Reliability was assessed using Cronbach's α and concurrent validity by correlating the total number of workplace barriers reported with WLQ-25 scores. Results: WES-RCs were completed with 116 employed participants: 79% women, age 48.72 (SD 9.49) years, and 57% working full-time. The WES-RC was reduced to 121 barriers. Content validity was good, with 73/90 ICF-VR items linked. Cronbach's α = 0.92, that is, suitable for individual use. Concurrent validity was moderate: WLQ-25 (rs = 0.40). The three most common barriers were Physical Job Demands (100%: e.g., mobility 99%; hand use 74%), Mental, Time, Energy, Emotional Job Demands (91%, e.g., concentration 47%, remembering 41%); Getting Ready for and Travel to Work (87%, e.g., driving 60%). Conclusion: The WES-RC (UK) has good content validity, reliability, and concurrent validity. The wide range of barriers emphasises the need for biopsychosocial work rehabilitation. © 2023 The Authors. Musculoskeletal Care published by John Wiley & Sons Ltd.",arthritis; musculoskeletal; vocational rehabilitation; work; work assessment,,John Wiley and Sons Ltd,Article,Scopus
Edwards T.; Weakley J.; Banyard H.G.; Cripps A.; Piggott B.; Haff G.G.; Joyce C.,Longitudinal Development of Sprint Performance and Force-Velocity-Power Characteristics: Influence of Biological Maturation,Journal of Strength and Conditioning Research,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175358089&doi=10.1519%2fJSC.0000000000004540&partnerID=40&md5=37c8751736b94926d11e7305eb932fa0,"Edwards, T, Weakley, J, Banyard, HG, Cripps, A, Piggott, B, Haff, GG, and Joyce, C. Longitudinal development of sprint performance and force-velocity-power characteristics: influence of biological maturation. J Strength Cond Res 37(11): 2178-2184, 2023 - This study was designed to investigate the influence of biological maturation on the longitudinal development of sprint performance. Thirty-two subjects performed 2 assessments of maximal sprint performance that were separated by 18 months. Each sprint assessment was measured through a radar gun that collected instantaneous velocity with the velocity-time data used to derive sprint times and force-velocity-power characteristics. The biological maturity of each subject was assessed using a predictive equation, and subjects were grouped according to predicted years from peak height velocity (circa-PHV: -1.0 to 1.0; post-PHV: >1.0). A 2 × 2 mixed model analysis of variance was used to assess group × time interactions, and paired t-tests were used to assess the longitudinal changes for each maturity group. No significant group × time interactions were observed for any sprint time or force-velocity-power characteristic. The circa-PHV group experienced significant within-group changes in maximal theoretical velocity (6.35 vs. 5.47%; effect size [ES] = 1.26 vs. 0.52) and 5-m sprint time (-3.63% vs. -2.94%; ES = -0.64 vs. -0.52) compared with the post-PHV group. There was no significant change in the magnitude of relative theoretical maximum force in either group; however, both the circa-PHV and post-PHV groups significantly improved the orientation of force production at the start of the sprint (RFmax [4.91 vs. 4.46%; ES = 0.79 vs. 0.74, respectively]). Considering these findings, it is recommended that practitioners adopt training methods aimed to improve relative lower-limb force production, such as traditional strength training and sled pulling and pushing, to improve sprint performance and relative theoretical maximum force. © 2023 NSCA National Strength and Conditioning Association. All rights reserved.",athletes; kinematics; kinetics; speed; youth,,NSCA National Strength and Conditioning Association,Article,Scopus
Meyiah A.; Mahmoodi Chalbatani G.; Al-Mterin M.A.; Malekraeisi M.A.; Murshed K.; Elkord E.,Co-expression of PD-1 with TIGIT or PD-1 with TIM-3 on tumor-infiltrating CD8+ T cells showed synergistic effects on improved disease-free survival in treatment-naïve CRC patients,International Immunopharmacology,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153224704&doi=10.1016%2fj.intimp.2023.110207&partnerID=40&md5=d7f06325979cdb42d9a2822abff5027f,"Immune checkpoints (ICs) are highly expressed on tumor-infiltrating immune cells (TIICs) in different malignancies, including colorectal cancer (CRC). T cells play crucial roles in shaping CRC, and their presence in the tumor microenvironment (TME) has proven to be one of the best predictors of clinical outcomes. A crucial component of the immune system is cytotoxic CD8+ T cells (CTLs), which play decisive roles in the prognosis of CRC. In this study, we investigated associations of immune checkpoints expressed on tumor-infiltrating CD8+ T cells with disease-free survival (DFS) in 45 naïve-treatment CRC patients. First, we examined the associations of single ICs, and found that CRC patients with higher levels of T-cell immunoglobulin and ITIM-domain (TIGIT), T-cell immunoglobulin and mucin domain-3 (TIM-3) and programmed cell death-1 (PD-1) CD8+ T cells tended to have longer DFS. Interestingly, when PD-1 expression was combined with other ICs, there were more evident and stronger associations between higher levels of PD-1+ with TIGIT+ or PD-1+ with TIM-3+ tumor-infiltrating CD8+ T cells and longer DFS. Our findings for TIGIT were validated in The Cancer Genome Atlas (TCGA) CRC dataset. This study is the first to report on the association of co-expression of PD-1 with TIGIT and PD-1 with TIM-3 in CD8+ T cells and improved DFS in treatment-naïve CRC patients. This work highlights the significance of immune checkpoint expression on tumor-infiltrating CD8+ T cells as critical predictive biomarkers, especially when co-expression of different ICs is considered. © 2023 The Author(s)",CD8<sup>+</sup> T cells; Colorectal cancer; Disease-free survival; Immune checkpoints; Tumor-infiltrating lymphocytes,,Elsevier B.V.,Article,Scopus
Chow K.M.; Li P.K.-T.; Cho Y.; Abu-Alfa A.; Bavanandan S.; Brown E.A.; Cullis B.; Edwards D.; Ethier I.; Hurst H.; Ito Y.; de Moraes T.P.; Morelle J.; Runnegar N.; Saxena A.; So S.W.-Y.; Tian N.; Johnson D.W.,ISPD Catheter-related Infection Recommendations: 2023 Update,Peritoneal Dialysis International,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161641186&doi=10.1177%2f08968608231172740&partnerID=40&md5=69c6d87857da66515326548e37943325,"Peritoneal dialysis (PD) catheter-related infections are important risk factors for catheter loss and peritonitis. The 2023 updated recommendations have revised and clarified definitions and classifications of exit site infection and tunnel infection. A new target for the overall exit site infection rate should be no more than 0.40 episodes per year at risk. The recommendation about topical antibiotic cream or ointment to catheter exit site has been downgraded. New recommendations include clarified suggestion of exit site dressing cover and updated antibiotic treatment duration with emphasis on early clinical monitoring to ascertain duration of therapy. In addition to catheter removal and reinsertion, other catheter interventions including external cuff removal or shaving, and exit site relocation are suggested. © The Author(s) 2023.",Antibacterial agents; antibiotic prophylaxis; catheter-related infections; exit site infection; ISPD guideline; peritoneal dialysis; prevention; treatment outcome,,SAGE Publications Inc.,Article,Scopus
