Authors,Title,Source title,Link,Abstract,Author Keywords,Subject,Publisher,Document Type,Source
Morgan A.E.; Salcedo-Sora J.E.; Mc Auley M.T.,A new mathematical model of folate homeostasis in E. coli highlights the potential importance of the folinic acid futile cycle in cell growth,BioSystems,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178188486&doi=10.1016%2fj.biosystems.2023.105088&partnerID=40&md5=6b691b42cee96a496f212cf3ec5c85eb,"Folate (vitamin B9) plays a central role in one-carbon metabolism in prokaryotes and eukaryotes. This pathway mediates the transfer of one-carbon units, playing a crucial role in nucleotide synthesis, methylation, and amino acid homeostasis. The folinic acid futile cycle adds a layer of intrigue to this pathway, due to its associations with metabolism, cell growth, and dormancy. It also introduces additional complexity to folate metabolism. A logical way to deal with such complexity is to examine it by using mathematical modelling. This work describes the construction and analysis of a model of folate metabolism, which includes the folinic acid futile cycle. This model was tested under three in silico growth conditions. Model simulations revealed: 1) the folate cycle behaved as a stable biochemical system in three growth states (slow, standard, and rapid); 2) the initial concentration of serine had the greatest impact on metabolite concentrations; 3) 5-formyltetrahydrofolate cyclo-ligase (5-FCL) activity had a significant impact on the levels of the 7 products that carry the one-carbon donated from folates, and the redox couple NADP/NADPH; this was particularly evident in the rapid growth state; 4) 5-FCL may be vital to the survival of the cells by maintaining low levels of homocysteine, as high levels can induce toxicity; and 5) the antifolate therapeutic trimethoprim had a greater impact on folate metabolism with higher nutrient availability. These results highlight the important role of 5-FCL in intracellular folate homeostasis and mass generation under different metabolic scenarios. © 2023 Elsevier B.V.",Bacteria; Cell dormancy; Cell growth; Folinic acid; Futile cycle; Mathematical model,,Elsevier Ireland Ltd,Article,Scopus
Reddy M.G.; Latha K.B.S.; Tripathi D.; Bég O.A.; Kuharat S.; Burby M.L.,"Ternary cobalt ferrite (CoFeO4)-silver (Ag)-titanium dioxide (TiO2) hybrid nanofluid hydromagnetic nonlinear radiative-convective flow from a rotating disk with viscous dissipation, non-Darcy and non-Fourier effects: Swirl coating simulation",Numerical Heat Transfer; Part A: Applications,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181451577&doi=10.1080%2f10407782.2023.2299295&partnerID=40&md5=8c090f0518314e15d983658e5bf8640f,"Magnetic nanoparticles are increasingly being deployed in smart coating systems due to their exceptional functionalities and abilities to be tuned for specific environmental conditions. Inspired by the emergence of tri-hybrid magnetic nanofluids which utilize three distinct nanoparticles in a single base fluid coating, the present article examines analytically and computationally the swirl coating of magnetic ternary hybrid nanofluid from a rotating disk, as a simulation of spin coating deposition processes in materials manufacturing. Owing to high temperature fabrication conditions, thermal radiative heat transfer is also considered and a Rossleand flux model deployed. (Formula presented.) - (Formula presented.) - (Formula presented.) hybrid nanoparticles are considered with Ethylene Glycol-Water ((Formula presented.)) base fluid. A filtration medium is also featured (porous medium) adjacent to the disk and the Darcy-Forchheimer model is deployed to simulate both bulk matrix porous drag encountered at lower Reynolds numbers and inertial quadratic drag generated at higher Reynolds numbers. Thermal relaxation of the coating nanofluid is additionally addressed and a non-Fourier Cattaneo-Christov model is therefore implemented in the heat conservation equation. Viscous dissipation is also included in the model. The governing conservation equations for mass, momenta (radial, tangential and axial) and energy with prescribed boundary conditions are rendered into coupled nonlinear ordinary differential boundary layer equations via suitable scaling variables and the Von Karman transformations. The derived reduced boundary value problem is then solved with a Runge-Kutta numerical scheme and shooting scheme in MATLAB. Validation of solutions is included with previous studies. Radial and azimuthal velocities, temperature, radial skin-friction, azimuthal skin friction and local Nusselt number are computed for a range of selected parameters. A comparative assessment of mono nanofluid (Formula presented.) Hybrid (Formula presented.) - (Formula presented.) nanofluid and tri-Hybrid (Formula presented.) - (Formula presented.) - (Formula presented.) nanofluid is conducted. This combination of hybrid nanoparticles has never been examined previously in the literature and constitutes the significant novelty of the present work. Both radial and tangential velocity are depleted with increasing applied magnetic field whereas temperature and thermal boundary layer thickness are increased. © 2024 Taylor & Francis Group, LLC.",Cattaneo-Christov heat flux; Darcy-Forchheimer model; dissipation; functional materials; MHD; nonlinear radiation; rotating disk; spin coating; ternary hybrid (CoFeO2‐Ag‐TiO2) nanofluid,,Taylor and Francis Ltd.,Article,Scopus
Umavathi J.C.; Kumar M.A.; Bég O.A.,"Computation of micropolar nanofluid from a wedge with heterogeneous carbon/metallic nanoparticles, viscous dissipation and heat sink/source: rheological nanocoating flow simulation",International Journal of Modelling and Simulation,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165694206&doi=10.1080%2f02286203.2023.2237846&partnerID=40&md5=8b3fe00be4e6931823e2b6be73f11f5c,"Motivated by nanotechnological coating applications, a theoretical study is presented for the laminar, steady-state, incompressible nonlinear boundary layer flow of a non-Newtonian nanofluid external to a wedge-shaped configuration. The wedge surface is assumed to be isothermal. The Eringen micropolar model is deployed for rheological properties of the nanofluid. The dimensionless thermal perimeter layer equations are solved with the efficient MATLAB bvp4c numerical scheme. Validation with earlier studies is conducted. Aqueous-based nano-polymers are examined with either metallic/metallic oxide or carbon-based nanoparticles. The influence of Hartree pressure gradient parameter, Eringen vortex viscosity parameter, nanoparticle volume fraction, heat absorption parameter, Prandtl number and nanoparticle type on velocity, angular velocity, temperature, skin friction function and Nusselt number function are visualized graphically and in tables. Temperature is strongly elevated with increasing micropolar parameter and nanoparticle volume fraction. Velocity is boosted with increasing nanoparticle volume fraction. Temperatures are elevated with heat source but suppressed with heat sink. Temperatures are a maximum for silver and progressively lower for copper, diamond and with a minimum for titania. Skin friction is boosted with pressure gradient parameter whereas Nusselt number is depleted. Nusselt number is observed to be a maximum for diamond whereas it is a minimum for silver. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","copper; diamond; heat source/sink; MATLAB bvp4c, coating systems; micropolar model; Nanofluids; rheology; silver; titania; Tiwari-das model; viscous heating; volume fraction; Wedge",,Taylor and Francis Ltd.,Article,Scopus
Venkatadri K.; Öztop H.F.; Prasad V.R.; Parthiban S.; Bég A.O.,RSM-based sensitivity analysis of hybrid nanofluid in an enclosure filled with non-Darcy porous medium by using LBM method,Numerical Heat Transfer; Part A: Applications,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152459707&doi=10.1080%2f10407782.2023.2193708&partnerID=40&md5=3190c3f197d84410a409399f67650a16,"The emphasis of this study is the numerical analysis via D2Q9-based Lattice Boltzmann Method of free convection MHD non-Darcy flow in hybrid nanofluid (TiO2/Cu–water) occupying a differentially heated square enclosure. A key novelty of the work is the inclusion of a response surface methodology (RSM)-based sensitivity analysis. The current investigation has been done considering the variation in Rayleigh number (103 ≤ Ra ≤ 106), Darcy number (0.0001 ≤ Da ≤ 0.1), and Hartmann number (0 ≤ Ha ≤ 50). From RSM, high Darcy parameter, low volumetric fraction, and low Hartmann number are identified as the optimum functioning conditions for heat transfer rates. © 2023 Taylor & Francis Group, LLC.",Heat transfer; hybrid nanofluid; lattice Boltzmann method; magnetic field; porous medium; sensitivity analysis,,Taylor and Francis Ltd.,Article,Scopus
Liu J.; Mustafa A.-K.; Lees V.C.; Qian Z.; Wei G.; Lu X.; Jin J.; Ren L.; Ren L.; Wang K.,Analysis and validation of a 3D finite element model for human forearm fracture,International Journal for Numerical Methods in Biomedical Engineering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130459182&doi=10.1002%2fcnm.3617&partnerID=40&md5=a5d84466f622853fc5e08c4d04f02e5b,"Most researchers have performed finite element (FE) analysis of the human forearm fracture by exploring the strength and load transmission of the bones. However, few studies concentrated a complete simulation of the whole forearm complex including ligaments. This paper aims to investigate the load transmission through the bones, contact stress at the joints and strain in the ligaments by using an elaborate FE model, further validating the fracture condition for human forearm. The interosseous ligament was separated into three regions based on the distance to the proximal and distal ends. The FE simulation results were slightly more or less than a previous experimental data in the literature, but generally provided a close approximation of the bone and ligament behaviors. Compared with the experiment results under different loading conditions, maximum contact stress at the proximal radio ulnar joint (PRUJ) and distal radio ulnar joint (DRUJ) of the simulations was higher with an average of 13.4%, and peak strain in the interosseous ligament (IOL) was lower with an average of 11.0%. Under 10 kg load, the maximum stress in the radius (2.25 MPa) was less than double the value in the ulna (1.43 MPa). Finally, the FE model has been validated with the onset and location of the Colles' fracture in the literature. This study will provide a great benefit in terms of surgical and medical applications related to forearm fracture that require an extensive knowledge of the behavior of the bones and ligaments under various loading conditions. © 2022 John Wiley & Sons Ltd.",biomechanics; finite element analysis; human forearm fracture; interosseous ligament,,John Wiley and Sons Inc,Article,Scopus
Rafeek K. V M.; Reddy G.J.; Matta A.; Basha H.; Bég O.A.,Numerical study of linear and nonlinear stability in double-diffusive Hadley-Prats flow through a horizontal porous layer with Soret and internal heat source effects,"Numerical Heat Transfer, Part B: Fundamentals",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186896845&doi=10.1080%2f10407790.2024.2316841&partnerID=40&md5=d5cff216949335a0613dae0f16f1a0ee,"Numerical analysis is constructed to study the onset of the double-diffusion convection mechanism through an infinite parallel permeable channel with heat generation, mass flow and Soret impacts. Homogenous isotropic Darcy’s flow model is deployed to elucidate the porous features. The roll instabilities pertaining to longitudinal and transverse cases are examined through a linear and nonlinear stability analysis. The unit-less eigenvalue problem is constructed through linear and nonlinear stability assumptions and which is solved numerically using a fourth order Runge-Kutta scheme. The critical values of wave and thermal Rayleigh parameters are evaluated. Extended graphical and tabular visualization is presented to describe the onset of the convection mechanism. The results of this semi-numerical investigation may be useful in environmental, geothermal and chemical engineering processes. In addition, the critical (Formula presented.) value is also determined for a range of thermo-physical numbers. Significant modifications in the flow patterns are computed with mass flow parameter and vertical thermal and solutal Rayleigh number. With an increment in Soret (thermo-diffusive) parameter (Formula presented.) the regime become more unstable. Based on the nonlinear stability analysis, an elevation in solutal Rayleigh number also induces earlier instability. The collective influence of the Lewis number and horizontal concentration parameter is observed to render the system more stable. © 2024 Taylor & Francis Group, LLC.",Critical wave number; double-diffusive thermo-convective instability; eigenvalues; energy method; Lewis number; numerical solutions; porous medium; solutal Rayleigh number; Soret thermo-diffusion,,Taylor and Francis Ltd.,Article,Scopus
Farhang Ghahfarokhi A.; Mansouri T.; Sadeghi Moghaddam M.R.; Bahrambeik N.; Yavari R.; Fani Sani M.,Credit card fraud detection using asexual reproduction optimization,Kybernetes,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111104858&doi=10.1108%2fK-04-2021-0324&partnerID=40&md5=89cb9d08f44bec3dc290504593896e06,"Purpose: The best algorithm that was implemented on this Brazilian dataset was artificial immune system (AIS) algorithm. But the time and cost of this algorithm are high. Using asexual reproduction optimization (ARO) algorithm, the authors achieved better results in less time. So the authors achieved less cost in a shorter time. Their framework addressed the problems such as high costs and training time in credit card fraud detection. This simple and effective approach has achieved better results than the best techniques implemented on our dataset so far. The purpose of this paper is to detect credit card fraud using ARO. Design/methodology/approach: In this paper, the authors used ARO algorithm to classify the bank transactions into fraud and legitimate. ARO is taken from asexual reproduction. Asexual reproduction refers to a kind of production in which one parent produces offspring identical to herself. In ARO algorithm, an individual is shown by a vector of variables. Each variable is considered as a chromosome. A binary string represents a chromosome consisted of genes. It is supposed that every generated answer exists in the environment, and because of limited resources, only the best solution can remain alive. The algorithm starts with a random individual in the answer scope. This parent reproduces the offspring named bud. Either the parent or the offspring can survive. In this competition, the one which outperforms in fitness function remains alive. If the offspring has suitable performance, it will be the next parent, and the current parent becomes obsolete. Otherwise, the offspring perishes, and the present parent survives. The algorithm recurs until the stop condition occurs. Findings: Results showed that ARO had increased the AUC (i.e. area under a receiver operating characteristic (ROC) curve), sensitivity, precision, specificity and accuracy by 13%, 25%, 56%, 3% and 3%, in comparison with AIS, respectively. The authors achieved a high precision value indicating that if ARO detects a record as a fraud, with a high probability, it is a fraud one. Supporting a real-time fraud detection system is another vital issue. ARO outperforms AIS not only in the mentioned criteria, but also decreases the training time by 75% in comparison with the AIS, which is a significant figure. Originality/value: In this paper, the authors implemented the ARO in credit card fraud detection. The authors compared the results with those of the AIS, which was one of the best methods ever implemented on the benchmark dataset. The chief focus of the fraud detection studies is finding the algorithms that can detect legal transactions from the fraudulent ones with high detection accuracy in the shortest time and at a low cost. That ARO meets all these demands. © 2021, Emerald Publishing Limited.",Artificial immune systems; Asexual reproduction optimization; Credit card fraud detection; Fraud detection; Machine learning,,Emerald Publishing,Article,Scopus
Pattnaik P.K.; Bhatti M.M.; Mishra S.R.; Abbas M.A.; Bég O.A.,Mixed Convective-Radiative Dissipative Magnetized Micropolar Nanofluid Flow over a Stretching Surface in Porous Media with Double Stratification and Chemical Reaction Effects: ADM-Padé Computation,Journal of Mathematics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125863404&doi=10.1155%2f2022%2f9888379&partnerID=40&md5=36b5724af6d2181af57b1cb36e82afc6,"The present study deals with the electrically conducting micropolar nanofluid flow from a vertical stretching surface adjacent to a porous medium under a transverse magnetic field. Eringen's micropolar model is deployed for non-Newtonian characteristics and the Buongiorno nanofluid model employed for nanoscale effects (thermophoresis and Brownian motion). The model includes double stratification (thermal and solutal) and also chemical reaction effects, heat source, and viscous dissipation. Darcy's model is employed for the porous medium and a Rosseland diffusion flux approximation for nonlinear thermal radiation. The nonlinear governing partial differential conservation equations are rendered into nonlinear ordinary differential equations via relevant transformations. An innovative semi-numerical methodology combining the Adomian decomposition method (ADM) with Padé approximants and known as ADM-Padé is deployed to solve the emerging nonlinear ordinary differential boundary value problem with appropriate wall and free stream conditions in MATLAB software. A detailed parametric study of the influence of key parameters on stream function, velocity, microrotation (angular velocity), temperature, and nanoparticle concentration profiles is conducted. Furthermore, skin friction coefficient, wall couple stress coefficient, Nusselt number, and Sherwood number are displayed in tables. The validation of both numerical techniques used, i.e., ADM and ADM-Padé, against a conventional numerical 4th order Runge-Kutta method is also included and significant acceleration in convergence of solutions achieved with the ADM-Padé approach. The flow is decelerated with greater buoyancy ratio parameter whereas microrotation (angular velocity) is enhanced. Increasing thermal and solutal stratification suppresses microrotation. Concentration magnitudes are boosted with greater chemical reaction parameter and Lewis number. Temperatures are significantly enhanced with radiative parameter. Increasing Brownian motion parameter depletes concentration values. The study finds applications in thermomagnetic coating processes involving nanomaterials with microstructural characteristics.  © 2022 P. K. Pattnaik et al.",,,Hindawi Limited,Article,Scopus
Fan H.; Wei G.; Ren L.,Prosthetic and robotic wrists comparing with the intelligently evolved human wrist: A review,Robotica,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141317009&doi=10.1017%2fS0263574722000856&partnerID=40&md5=b252562975e5765f0dceeac219b0d03c,"Both prosthetic and robotic research communities have tended to focus on hand/gripper development. However, the wrist unit could enable higher mobility of the end effector and thus more efficient and dexterous manipulation. The current state of the art in both prosthetic and robotic wrists is reviewed systematically, mainly concerning their kinematic structures and resultant capabilities. Further, by considering the biomechanical advantages of the human wrist, an evaluation including the mobility, stability, output capability, load capacity and flexibility of the current artificial wrists is conducted. With the pentagonal capability radar charts, the major limitations and challenges in the current development of artificial wrists are derived. This paper hence provides some useful insights for better robotic wrist design and development. © The Author(s), 2022. Published by Cambridge University Press. This is an Open Access article, distributed under the terms of the Creative Commons Attribution licence (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",Human wrist biomechanics; Mechanical intelligence; Prosthetic wrist; Robotic wrist; Wrist replacement implant,,Cambridge University Press,Article,Scopus
Venkatadri K.; Fazuruddin S.; Anwar Bég O.; Ramesh O.,Natural convection of nanofluid flow in a porous medium in a right-angle trapezoidal enclosure: a Tiwari and Das’ nanofluid model,Journal of Taibah University for Science,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173428141&doi=10.1080%2f16583655.2023.2263224&partnerID=40&md5=19463e170d44ae9e90c1a9f8ecb7261f,"The study uses Tiwari and Das’ nanofluid model to present a study on free convective flows in a right-angled trapezoidal cavity that is saturated with a porous bed and filled with Cu-water nanofluid material. This investigation aims to enhance the characteristics of hybrid fuel cells and energy depository devices by analysing the cavity's heat expansion and fluid flow properties. In trapezoidal enclosures, the inclined and right wall portions are maintained at different isothermal temperatures at all times. Finite difference-based stream function-vorticity numerical simulations are employed to carry out this analysis. The outcomes have been presented for isotherms, streamlines, and Nusselt numbers concerning nanoparticle volume fraction, Darcy number, and various Rayleigh numbers. It is found that the inverse relationship between the thermal Rayleigh number and the nanofluid’s volume has a significant impact on the average Nusselt number. © 2023 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",Cu-water nanofluid; natural convection; numerical technique; permeable medium; Trapezoidal enclosure,,Taylor and Francis Ltd.,Article,Scopus
Nolasco I.; Singh S.; Morfi V.; Lostanlen V.; Strandburg-Peshkin A.; Vidaña-Vila E.; Gill L.; Pamuła H.; Whitehead H.; Kiskin I.; Jensen F.H.; Morford J.; Emmerson M.G.; Versace E.; Grout E.; Liu H.; Ghani B.; Stowell D.,Learning to detect an animal sound from five examples,Ecological Informatics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169825272&doi=10.1016%2fj.ecoinf.2023.102258&partnerID=40&md5=9cd22537974d132da9c3cc41a23b7f53,"Automatic detection and classification of animal sounds has many applications in biodiversity monitoring and animal behavior. In the past twenty years, the volume of digitised wildlife sound available has massively increased, and automatic classification through deep learning now shows strong results. However, bioacoustics is not a single task but a vast range of small-scale tasks (such as individual ID, call type, emotional indication) with wide variety in data characteristics, and most bioacoustic tasks do not come with strongly-labelled training data. The standard paradigm of supervised learning, focussed on a single large-scale dataset and/or a generic pre-trained algorithm, is insufficient. In this work we recast bioacoustic sound event detection within the AI framework of few-shot learning. We adapt this framework to sound event detection, such that a system can be given the annotated start/end times of as few as 5 events, and can then detect events in long-duration audio—even when the sound category was not known at the time of algorithm training. We introduce a collection of open datasets designed to strongly test a system's ability to perform few-shot sound event detections, and we present the results of a public contest to address the task. Our analysis shows that prototypical networks are a very common used strategy and they perform well when enhanced with adaptations for general characteristics of animal sounds. However, systems with high time resolution capabilities perform the best in this challenge. We demonstrate that widely-varying sound event durations are an important factor in performance, as well as non-stationarity, i.e. gradual changes in conditions throughout the duration of a recording. For fine-grained bioacoustic recognition tasks without massive annotated training data, our analysis demonstrate that few-shot sound event detection is a powerful new method, strongly outperforming traditional signal-processing detection methods in the fully automated scenario. © 2023 The Authors",Bioacoustics; Deep learning; Event detection; Few-shot learning,,Elsevier B.V.,Article,Scopus
Al-Ibadi A.; Abbas K.A.; Al-Atwani M.; Al-Fahaam H.,"Design, Implementation, and Kinematics of a Twisting Robot Continuum Arm Inspired by Human Forearm Movements",Robotics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130321774&doi=10.3390%2frobotics11030055&partnerID=40&md5=0029892d2639325c433e518b5d8c71f5,"In this article, a soft robot arm that has the ability to twist in two directions is designed. This continuum arm is inspired by the twisting movements of the human upper limb. In this novel continuum arm, two contractor pneumatic muscle actuators (PMA) are used in parallel, and a self-bending contraction actuator (SBCA) is laid between them to establish the twisting movement. The proposed soft robot arm has additional features, such as the ability to contract and bend in multiple directions. The kinematics for the proposed arm is presented to describe the position of the distal end centre according to the dimensions and positions of the actuators and the bending angle of the SBCA in different pressurized conditions. Then, the rotation behaviour is controlled by a high pre-cision controller system. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",human forearm; kinematics; pneumatic muscle actuators (PMA); soft robotics; twisting,,MDPI,Article,Scopus
Ramesh Reddy P.; Abdul Gaffar S.; Anwar Beg O.; Md. Hidayathulla Khan B.,Hall and ion-slip effects on nanofluid transport from a vertical surface: Buongiorno's model,ZAMM Zeitschrift fur Angewandte Mathematik und Mechanik,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119824441&doi=10.1002%2fzamm.202000174&partnerID=40&md5=aff2b0c4fe005f8c1e8df8ef2e0ef93e,"The non-linear, non-isothermal, magnetohydrodynamic (MHD) laminar convection flows of Buongiorno's nanofluid past a vertical surface with Darcy-Forchheimer model is mathematically investigated in the present article. Keller's Box implicit finite difference technique is utilized to solve the dimensionless conservation equations. Graphical and tabulated results are analyzed to study the behavior of primary and secondary velocity, temperature, nanoparticle volume fraction, shear stress rate, heat transfer rate and mass transfer rate for various emerging thermos-physical parameters. The Hall current and ion-slip current effects are also considered. Validations of earlier solutions in the literature is also included. The study finds applications in nanomaterial fabrication processing, biomedical, polymer processing, chemical engineering, crude oil purifying, etc. © 2021 Wiley-VCH GmbH.",,,John Wiley and Sons Inc,Article,Scopus
Bhatti M.M.; Bég O.A.; Ellahi R.; Abbas T.,Natural Convection Non-Newtonian EMHD Dissipative Flow Through a Microchannel Containing a Non-Darcy Porous Medium: Homotopy Perturbation Method Study,Qualitative Theory of Dynamical Systems,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133934525&doi=10.1007%2fs12346-022-00625-7&partnerID=40&md5=5bec81e707bb718193ac8e8971107dbc,"Non-Newtonian thermal processing in microchannel systems, is emerging as a major area of interest in modern thermal engineering. Motivated by these developments, in the current paper, a mathematical model is developed for laminar, steady state fully developed viscoelastic natural convection electro-magnetohydrodynamic (EMHD) flow in a microchannel containing a porous medium. Transverse magnetic field and axial electrical field are considered. A modified Darcy–Brinkman–Forchheimer model is deployed for porous media effects. Viscous dissipation and Joule heating effects are included. The primitive conservation equations are rendered into dimensionless coupled ordinary differential equations with associated boundary conditions. The nonlinear ordinary differential boundary value problem is then solved using He’s powerful homotopy perturbation method (HPM). Validation with the MATLAB bvp4c numerical scheme is included for Nusselt number. Graphical plots are presented for velocity, temperature and Nusselt number for the influence of emerging parameters. Increment in thermal Grashof number and electric field parameter enhance velocity. Increasing Brinkman number and magnetic interaction number boost temperatures and a weak elevation is also observed in temperatures with increment in third-grade non-Newtonian parameter and Forchheimer number. Nusselt number is also elevated with thermal Grashof number, Forchheimer number, third-grade fluid parameter, Darcy parameter, Brinkman number and magnetic number. © 2022, The Author(s), under exclusive licence to Springer Nature Switzerland AG.",Electrical field; HPM; Joule dissipation; Magnetic field; Microchannel; Natural convection; Non-Darcian porous medium; Numerical solutions; Viscous heating,,Birkhauser,Article,Scopus
Jia H.; Yang R.; Guo Q.; Christian J.M.,The effect of coherent coupling nonlinearity on modulation instability and rogue wave excitation,Communications in Nonlinear Science and Numerical Simulation,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123787409&doi=10.1016%2fj.cnsns.2021.106246&partnerID=40&md5=184b7008892820146215c9a9932d7309,"We study modulation instability (MI) in both anomalous and normal dispersion regimes of a coherently coupled system. It is found that there exist three types of MI spectra with distinct characteristics termed baseband, passband, and zero-baseband based on the instability analysis of the in-phase and out-of-phase CW solutions. The coherent coupling nonlinearity is the source of the passband and zero-baseband variants. Guided by analytical predictions, we investigate numerically the excitation of rogue waves on weakly perturbed in-phase and out-of-phase continuous wave solutions in the parameter space where different kinds of MI exist. Simulations provide supporting evidence that rogue waves can only emerge in regimes where baseband or zero-baseband MI occurs. Moreover, the peak intensity of rogue waves in the case of baseband MI is greater than in the zero-baseband case. Finally, a combination of analysis and numerics uncovers the parameter conditions necessary for the generation of rogue waves. © 2022 Elsevier B.V.",Coherent coupling nonlinearity; Modulation instability; Nonlinear Schrödinger equations; Rogue wave,,Elsevier B.V.,Article,Scopus
Pace A.; Gardiner J.; Kenney L.; Howard D.,Simulated Performance of an Energy Storage and Return Prosthetic Ankle Based on Cams and Miniature Hydraulics,IEEE Transactions on Medical Robotics and Bionics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124095392&doi=10.1109%2fTMRB.2022.3146628&partnerID=40&md5=0b56b2f6cdcf35fbb21aaf0eb472a4dc,"Prosthetic feet are limited in their ability to mimic the energy-recycling behavior of an intact ankle, negatively affecting lower-limb amputees' gait in terms of metabolic cost and walking speed. To overcome these weaknesses, a novel prosthetic ankle based on hydraulics is described here. The ankle joint drives two cams, which in turn drive two hydraulic rams. One cam-ram system captures the negative work done from foot-flat until maximum dorsiflexion, by pumping oil into an accumulator, while the other returns positive work during push-off providing forward propulsion through fluid flowing from the accumulator to the ram. Simulation results are promising: of the total negative work done by the prosthetic ankle over the gait cycle (i.e., the maximum amount of energy available to be stored), 78% is returned, mainly during push-off; 14% is carried forward for future gait cycles; and 8% is lost. The estimated prosthesis height and mass are approximately {26}.{5} {cm} and {2}.{3} {kg}. Nonetheless, further work is necessary to realise a prototype for bench and in-vivo testing. By mimicking intact ankle torque and efficiently storing and returning energy at the ankle joint, this new design may contribute to reducing amputees' metabolic cost of walking. © 2018 IEEE.",Ankle; cam; hydraulics; prosthetics; simulation,,Institute of Electrical and Electronics Engineers Inc.,Article,Scopus
